stem_id,label,lat,lon,date,force
2896,event-2896,53.36,109.75,02.05.1972,10
2897,event-2897,54.65,110.15,02.05.1972,10
2898,event-2898,57.3,120.8,03.05.1972,9
2899,event-2899,49.66,112.26,04.05.1972,10
2900,event-2900,49.42,109.02,07.05.1972,12
2901,event-2901,55.67,110.67,08.05.1972,12
2902,event-2902,48.27,102.97,10.05.1972,9
2903,event-2903,54.49,110.13,13.05.1972,9
2904,event-2904,55.71,110.71,13.05.1972,9
2905,event-2905,56.11,114.86,13.05.1972,9
2906,event-2906,48.49,102.05,14.05.1972,9
2907,event-2907,52.66,101.05,15.05.1972,9
2908,event-2908,52.78,107.56,16.05.1972,10
2909,event-2909,51.23,105.44,17.05.1972,10
2910,event-2910,54.46,110.24,19.05.1972,9
2911,event-2911,54.45,110.22,21.05.1972,10
2912,event-2912,54.66,110.81,22.05.1972,9
2913,event-2913,54.47,110.2,24.05.1972,9
2914,event-2914,56,113.3,26.05.1972,9
2915,event-2915,55.85,110.56,31.05.1972,9
2916,event-2916,53.31,107.82,03.06.1972,9
2917,event-2917,50.13,114.92,07.06.1972,10
2918,event-2918,50.55,99.49,08.06.1972,9
2919,event-2919,53.76,119.31,08.06.1972,9
2920,event-2920,56.26,112.57,08.06.1972,10
2921,event-2921,48.74,102.77,10.06.1972,9
2922,event-2922,55.44,111.32,12.06.1972,9
2923,event-2923,56.33,112.28,13.06.1972,9
2924,event-2924,56.54,117.16,13.06.1972,9
2925,event-2925,57.7,121.2,20.06.1972,9
2926,event-2926,52.35,106.37,22.06.1972,9
2927,event-2927,53.29,111.62,22.06.1972,9
2928,event-2928,51.91,106.01,26.06.1972,9
2929,event-2929,52.84,99.68,28.06.1972,9
2930,event-2930,53.95,116.83,04.07.1972,9
2931,event-2931,53.95,116.7,05.07.1972,9
2932,event-2932,56.08,113.66,05.07.1972,9
2933,event-2933,55.7,110.59,08.07.1972,10
2934,event-2934,53.35,109.32,09.07.1972,10
2935,event-2935,48.23,102.9,09.07.1972,9
2936,event-2936,55.78,112.72,12.07.1972,9
2937,event-2937,48.02,103.14,13.07.1972,9
2938,event-2938,56.36,113.63,17.07.1972,9
2939,event-2939,48,102.76,21.07.1972,10
2940,event-2940,54.89,112.81,21.07.1972,10
2941,event-2941,57.44,119.41,22.07.1972,11
2942,event-2942,56.04,113.82,27.07.1972,9
2943,event-2943,56.41,112.66,29.07.1972,9
2944,event-2944,49.35,121.61,05.08.1972,9
2945,event-2945,54.37,108.7,06.08.1972,10
2946,event-2946,51.66,101.34,08.08.1972,11
2947,event-2947,52.8,107.73,09.08.1972,14
2948,event-2948,52.85,107.33,09.08.1972,10
2949,event-2949,56.59,111.88,11.08.1972,9
2950,event-2950,54.38,109.82,15.08.1972,9
2951,event-2951,52.78,107.16,15.08.1972,9
2952,event-2952,56.36,117.67,18.08.1972,10
2953,event-2953,56.35,117.67,18.08.1972,9
2954,event-2954,51.32,100.59,20.08.1972,9
2955,event-2955,52.77,100.38,21.08.1972,11
2956,event-2956,48.48,102.84,25.08.1972,9
2957,event-2957,56,113.84,25.08.1972,9
2958,event-2958,52.74,100.63,28.08.1972,9
2959,event-2959,55.13,111.02,03.09.1972,9
2960,event-2960,53.14,107.65,03.09.1972,9
2961,event-2961,56.36,115.71,05.09.1972,10
2962,event-2962,55.54,111.79,05.09.1972,9
2963,event-2963,51.06,103.14,06.09.1972,9
2964,event-2964,51.76,105.17,12.09.1972,9
2965,event-2965,55.28,111.25,16.09.1972,9
2966,event-2966,56.48,112.51,19.09.1972,9
2967,event-2967,52.38,106.69,19.09.1972,9
2968,event-2968,55.3,113.17,20.09.1972,9
2969,event-2969,51.73,104.68,20.09.1972,9
2970,event-2970,56.19,117.27,21.09.1972,10
2971,event-2971,52.87,106.99,23.09.1972,9
2972,event-2972,52.82,107,23.09.1972,10
2973,event-2973,52.83,107.03,23.09.1972,10
2974,event-2974,52.87,107.03,24.09.1972,10
2975,event-2975,52.87,107.03,24.09.1972,10
2976,event-2976,53.33,109,25.09.1972,10
2977,event-2977,52.81,106.98,26.09.1972,9
2978,event-2978,52.59,107.28,26.09.1972,9
2979,event-2979,57.4,121.2,27.09.1972,9
2980,event-2980,52.11,106.32,29.09.1972,9
2981,event-2981,48.13,103.12,01.10.1972,9
2982,event-2982,52.18,105.9,03.10.1972,9
2983,event-2983,52.74,106.97,04.10.1972,11
2984,event-2984,52.74,106.97,04.10.1972,10
2985,event-2985,53.13,107.82,04.10.1972,9
2986,event-2986,48.91,115.93,05.10.1972,9
2987,event-2987,52.78,107.05,06.10.1972,9
2988,event-2988,56.95,117.83,07.10.1972,9
2989,event-2989,48.1,102.7,11.10.1972,9
2990,event-2990,51.8,105.65,13.10.1972,11
2991,event-2991,53.58,109,14.10.1972,10
2992,event-2992,48.59,104.29,15.10.1972,9
2993,event-2993,56.1,116.59,21.10.1972,9
2994,event-2994,52.95,116.13,30.10.1972,10
2995,event-2995,56.04,116.24,31.10.1972,9
2996,event-2996,57.68,121.13,06.11.1972,9
2997,event-2997,48.34,102.81,07.11.1972,9
2998,event-2998,51.69,101.72,08.11.1972,11
2999,event-2999,53.19,107.66,11.11.1972,9
3000,event-3000,56.11,117.18,11.11.1972,11
3001,event-3001,56.13,117.25,11.11.1972,11
3002,event-3002,56.11,117.34,11.11.1972,12
3003,event-3003,57.7,121.1,11.11.1972,9
3004,event-3004,56.15,117.26,11.11.1972,10
3005,event-3005,53.01,108.95,13.11.1972,9
3006,event-3006,56.17,114.08,14.11.1972,9
3007,event-3007,56.32,115.57,16.11.1972,11
3008,event-3008,53.6,108.47,17.11.1972,9
3009,event-3009,48.02,102.71,18.11.1972,9
3010,event-3010,52.75,107.26,22.11.1972,9
3011,event-3011,52.92,108.75,22.11.1972,9
3012,event-3012,52.91,107.18,22.11.1972,9
3013,event-3013,49.23,102.11,26.11.1972,9
3014,event-3014,48.25,100.19,28.11.1972,9
3015,event-3015,52.26,99,29.11.1972,9
3016,event-3016,56.31,113.38,30.11.1972,9
3017,event-3017,53.34,107.81,01.12.1972,11
3018,event-3018,59.3,120.7,01.12.1972,10
3019,event-3019,52.33,105.86,03.12.1972,11
3020,event-3020,53.09,108.07,04.12.1972,9
3021,event-3021,54.19,120.78,04.12.1972,9
3022,event-3022,52.65,107.05,04.12.1972,11
3023,event-3023,52.7,107.07,04.12.1972,9
3024,event-3024,57.32,120.88,05.12.1972,9
3025,event-3025,56.49,117.93,07.12.1972,9
3026,event-3026,51.63,104.46,11.12.1972,9
3027,event-3027,53.31,107.84,12.12.1972,9
3028,event-3028,54.86,111.26,13.12.1972,9
3029,event-3029,53.54,119.7,14.12.1972,9
3030,event-3030,55.09,110.69,14.12.1972,10
3031,event-3031,57.51,119.24,14.12.1972,9
3032,event-3032,55.28,109.41,20.12.1972,9
3033,event-3033,48.28,102.85,22.12.1972,10
3034,event-3034,55.23,110.96,22.12.1972,9
3035,event-3035,51.3,100.4,23.12.1972,9
3036,event-3036,51.74,103.33,23.12.1972,9
3037,event-3037,48.45,102.83,24.12.1972,9
3038,event-3038,52.04,105.6,24.12.1972,9
3039,event-3039,52.83,107.41,28.12.1972,9
3040,event-3040,56.13,114.79,30.12.1972,9
3041,event-3041,51.62,104.5,30.12.1972,9
3042,event-3042,55.35,111.02,31.12.1972,9
3043,event-3043,52.26,101.91,31.12.1972,9
3044,event-3044,56.33,113.7,31.12.1972,10
3045,event-3045,52.45,99.17,01.01.1973,9
3046,event-3046,53.09,107.47,03.01.1973,9
3047,event-3047,57.5,121.4,03.01.1973,9
3048,event-3048,51.7,104.9,04.01.1973,9
3049,event-3049,56.33,116.2,06.01.1973,9
3050,event-3050,51.71,99.7,06.01.1973,9
3051,event-3051,52.85,119.21,06.01.1973,10
3052,event-3052,55.56,111.38,08.01.1973,9
3053,event-3053,53.36,108.38,10.01.1973,9
3054,event-3054,48.31,102.82,10.01.1973,10
3055,event-3055,49.88,102.11,10.01.1973,10
3056,event-3056,49.14,118.14,11.01.1973,10
3057,event-3057,50.55,108.6,15.01.1973,11
3058,event-3058,56.72,119.82,16.01.1973,9
3059,event-3059,48.64,101.64,19.01.1973,10
3060,event-3060,56.15,113.93,20.01.1973,9
3061,event-3061,51.64,101.43,21.01.1973,10
3062,event-3062,56.83,117.85,22.01.1973,9
3063,event-3063,48.05,102.65,22.01.1973,9
3064,event-3064,50.99,100.93,23.01.1973,9
3065,event-3065,53,119.56,23.01.1973,9
3066,event-3066,49.22,102.02,24.01.1973,9
3067,event-3067,56.23,114.33,24.01.1973,9
3068,event-3068,51.68,103.93,25.01.1973,12
3069,event-3069,58.98,101.22,26.01.1973,10
3070,event-3070,54.58,110.08,28.01.1973,10
3071,event-3071,48,103.07,29.01.1973,10
3072,event-3072,56.54,121.14,31.01.1973,9
3073,event-3073,55.37,111.44,31.01.1973,9
3074,event-3074,56.69,117.26,01.02.1973,9
3075,event-3075,56.92,117.77,01.02.1973,10
3076,event-3076,55,111.48,01.02.1973,10
3077,event-3077,48.31,102.96,04.02.1973,9
3078,event-3078,51.77,118.94,05.02.1973,9
3079,event-3079,49.55,99.14,07.02.1973,9
3080,event-3080,48.27,102.63,09.02.1973,9
3081,event-3081,52.01,105.51,15.02.1973,9
3082,event-3082,50.58,116.16,21.02.1973,9
3083,event-3083,56.61,121.16,25.02.1973,9
3084,event-3084,56.56,117.75,26.02.1973,12
3085,event-3085,51.57,104.53,26.02.1973,10
3086,event-3086,51.71,104.38,27.02.1973,9
3087,event-3087,51.61,104.47,27.02.1973,9
3088,event-3088,51.71,102.06,27.02.1973,9
3089,event-3089,56.57,117.83,28.02.1973,10
3090,event-3090,53,107.83,28.02.1973,12
3091,event-3091,56.56,117.75,01.03.1973,9
3092,event-3092,48.08,102.73,03.03.1973,11
3093,event-3093,51.73,104.7,03.03.1973,11
3094,event-3094,48.06,102.95,05.03.1973,9
3095,event-3095,56.49,117.76,06.03.1973,9
3096,event-3096,51.88,120.37,06.03.1973,9
3097,event-3097,55.45,114.4,07.03.1973,9
3098,event-3098,52.01,105.66,07.03.1973,11
3099,event-3099,56.1,112.16,07.03.1973,9
3100,event-3100,48.49,103.07,12.03.1973,10
3101,event-3101,56.53,117.72,12.03.1973,9
3102,event-3102,51.32,117.28,13.03.1973,10
3103,event-3103,56.1,112.11,14.03.1973,9
3104,event-3104,56.27,113.47,15.03.1973,9
3105,event-3105,52.03,105.6,15.03.1973,9
3106,event-3106,56.57,117.74,15.03.1973,9
3107,event-3107,49.77,106.14,15.03.1973,9
3108,event-3108,56.31,116.21,16.03.1973,9
3109,event-3109,51.68,104.44,16.03.1973,9
3110,event-3110,52.77,106.54,16.03.1973,11
3111,event-3111,51.64,104.47,17.03.1973,10
3112,event-3112,56.24,115.35,18.03.1973,9
3113,event-3113,49.09,100.44,18.03.1973,9
3114,event-3114,51.61,104.43,18.03.1973,9
3115,event-3115,48.48,103.06,19.03.1973,9
3116,event-3116,51.62,104.51,20.03.1973,9
3117,event-3117,49.94,100.36,20.03.1973,9
3118,event-3118,56.3,117.67,22.03.1973,9
3119,event-3119,48.41,102.8,23.03.1973,10
3120,event-3120,49,105.89,24.03.1973,9
3121,event-3121,52.15,105.88,25.03.1973,10
3122,event-3122,56.29,117.72,25.03.1973,9
3123,event-3123,54.27,110.39,26.03.1973,9
3124,event-3124,52.81,106.74,28.03.1973,9
3125,event-3125,55.94,110.92,28.03.1973,9
3126,event-3126,52.2,106.08,31.03.1973,9
3127,event-3127,52.17,105.8,02.04.1973,9
3128,event-3128,56.38,117.97,05.04.1973,10
3129,event-3129,56.37,118,07.04.1973,9
3130,event-3130,51.67,104.43,07.04.1973,9
3131,event-3131,48.04,103,08.04.1973,9
3132,event-3132,56.24,116.75,08.04.1973,9
3133,event-3133,48.4,102.93,12.04.1973,12
3134,event-3134,48.11,104.41,12.04.1973,9
3135,event-3135,56.6,121.2,14.04.1973,9
3136,event-3136,51.94,105.57,18.04.1973,11
3137,event-3137,56.32,113.51,19.04.1973,9
3138,event-3138,49.98,104.07,22.04.1973,9
3139,event-3139,54.9,112.63,23.04.1973,9
3140,event-3140,48.12,103.04,27.04.1973,9
3141,event-3141,48.19,103.08,27.04.1973,10
3142,event-3142,54.97,111.14,28.04.1973,9
3143,event-3143,54.94,111.16,28.04.1973,9
3144,event-3144,51.62,104.52,29.04.1973,9
3145,event-3145,55.17,111.32,29.04.1973,9
3146,event-3146,51.8,100.87,29.04.1973,9
3147,event-3147,54.33,110.49,05.05.1973,9
3148,event-3148,49.97,116.95,05.05.1973,9
3149,event-3149,53.67,108.69,05.05.1973,9
3150,event-3150,52.08,106.22,09.05.1973,9
3151,event-3151,53.51,108.65,09.05.1973,9
3152,event-3152,54.88,112.58,10.05.1973,10
3153,event-3153,54.89,112.64,10.05.1973,9
3154,event-3154,54.85,112.56,10.05.1973,12
3155,event-3155,54.86,112.61,10.05.1973,9
3156,event-3156,54.88,112.63,10.05.1973,10
3157,event-3157,54.85,112.58,10.05.1973,9
3158,event-3158,54.87,112.62,10.05.1973,10
3159,event-3159,56.81,121,10.05.1973,9
3160,event-3160,50.11,111.45,12.05.1973,11
3161,event-3161,52.33,106.49,13.05.1973,9
3162,event-3162,52.56,106.89,13.05.1973,9
3163,event-3163,54.83,112.66,13.05.1973,10
3164,event-3164,56.5,121,15.05.1973,9
3165,event-3165,54.55,109.43,15.05.1973,9
3166,event-3166,51.73,105.29,16.05.1973,9
3167,event-3167,56.12,114.77,16.05.1973,9
3168,event-3168,56.32,113.49,17.05.1973,9
3169,event-3169,51.8,101.6,17.05.1973,9
3170,event-3170,56.16,112.74,19.05.1973,10
3171,event-3171,51.79,104.62,19.05.1973,9
3172,event-3172,56.52,121.07,21.05.1973,9
3173,event-3173,56.33,117.64,22.05.1973,10
3174,event-3174,56.32,117.65,22.05.1973,9
3175,event-3175,53.23,108.07,22.05.1973,12
3176,event-3176,56.63,116.25,26.05.1973,10
3177,event-3177,57,118.86,26.05.1973,11
3178,event-3178,56.96,118.87,26.05.1973,10
3179,event-3179,48.03,102.93,27.05.1973,9
3180,event-3180,48.27,102.69,28.05.1973,9
3181,event-3181,53.23,108.09,28.05.1973,10
3182,event-3182,56.37,114.19,01.06.1973,9
3183,event-3183,49.97,108.65,04.06.1973,9
3184,event-3184,53,107.84,04.06.1973,9
3185,event-3185,56.71,118.66,05.06.1973,9
3186,event-3186,48.1,102.66,06.06.1973,9
3187,event-3187,50,103.08,08.06.1973,9
3188,event-3188,51.88,108.39,09.06.1973,10
3189,event-3189,54.85,112.55,11.06.1973,9
3190,event-3190,54.86,112.55,11.06.1973,9
3191,event-3191,48.75,106.93,15.06.1973,10
3192,event-3192,55,112.77,16.06.1973,13
3193,event-3193,54.9,112.6,16.06.1973,10
3194,event-3194,54.89,112.63,16.06.1973,9
3195,event-3195,54.84,112.61,16.06.1973,10
3196,event-3196,54.9,112.64,17.06.1973,9
3197,event-3197,54.85,112.59,17.06.1973,9
3198,event-3198,54.89,112.73,17.06.1973,11
3199,event-3199,54.86,112.56,17.06.1973,11
3200,event-3200,54.81,112.77,17.06.1973,10
3201,event-3201,55.16,111.59,17.06.1973,9
3202,event-3202,54.83,112.63,17.06.1973,9
3203,event-3203,56.52,121.09,18.06.1973,11
3204,event-3204,54.86,112.55,18.06.1973,9
3205,event-3205,52.53,106.89,19.06.1973,9
3206,event-3206,54.85,112.62,19.06.1973,9
3207,event-3207,54.9,112.55,19.06.1973,9
3208,event-3208,54.89,112.56,19.06.1973,10
3209,event-3209,54.92,112.55,20.06.1973,9
3210,event-3210,54.86,112.58,20.06.1973,9
3211,event-3211,56.34,113.08,20.06.1973,9
3212,event-3212,54.88,112.56,20.06.1973,10
3213,event-3213,54.86,112.65,20.06.1973,9
3214,event-3214,49.27,114.45,26.06.1973,9
3215,event-3215,55.89,110.32,26.06.1973,9
3216,event-3216,53.23,107.85,27.06.1973,9
3217,event-3217,52.86,100.55,27.06.1973,9
3218,event-3218,48.09,115.33,28.06.1973,9
3219,event-3219,53.99,109.27,29.06.1973,10
3220,event-3220,54.85,109.02,29.06.1973,9
3221,event-3221,56.32,116.24,30.06.1973,9
3222,event-3222,54.54,109.95,30.06.1973,9
3223,event-3223,52.03,105.5,02.07.1973,9
3224,event-3224,54.77,111.98,02.07.1973,9
3225,event-3225,54.86,112.56,03.07.1973,9
3226,event-3226,54.85,112.56,03.07.1973,9
3227,event-3227,51.57,104.69,05.07.1973,9
3228,event-3228,56.12,113.87,05.07.1973,9
3229,event-3229,54.9,112.66,08.07.1973,11
3230,event-3230,55.13,110.18,09.07.1973,9
3231,event-3231,54.85,112.59,10.07.1973,9
3232,event-3232,54.91,112.6,11.07.1973,9
3233,event-3233,56.23,116,11.07.1973,9
3234,event-3234,54.93,112.67,11.07.1973,9
3235,event-3235,53.57,108.49,11.07.1973,9
3236,event-3236,50.11,108.76,13.07.1973,9
3237,event-3237,55.11,110.26,16.07.1973,9
3238,event-3238,55.1,110.22,16.07.1973,9
3239,event-3239,50.48,100.47,16.07.1973,9
3240,event-3240,50.64,100.31,19.07.1973,9
3241,event-3241,54.85,112.57,19.07.1973,10
3242,event-3242,54.92,112.66,19.07.1973,9
3243,event-3243,54.91,112.61,20.07.1973,10
3244,event-3244,56.41,112.67,20.07.1973,9
3245,event-3245,56.54,121,22.07.1973,9
3246,event-3246,53.26,107.29,25.07.1973,9
3247,event-3247,54.29,111.38,28.07.1973,9
3248,event-3248,56.18,116.81,28.07.1973,9
3249,event-3249,53.06,108.26,28.07.1973,9
3250,event-3250,53.42,108.03,31.07.1973,9
3251,event-3251,54.29,120.98,03.08.1973,9
3252,event-3252,54.36,110.07,05.08.1973,9
3253,event-3253,52.95,106.98,08.08.1973,9
3254,event-3254,54.87,112.71,09.08.1973,9
3255,event-3255,53.89,109.1,12.08.1973,10
3256,event-3256,51.25,99.58,13.08.1973,11
3257,event-3257,55.83,112.9,14.08.1973,11
3258,event-3258,55.47,110.89,16.08.1973,10
3259,event-3259,49.14,118.26,16.08.1973,9
3260,event-3260,48.33,103.21,17.08.1973,9
3261,event-3261,55.8,110.31,24.08.1973,10
3262,event-3262,53.37,108.37,27.08.1973,11
3263,event-3263,56.32,113.44,28.08.1973,10
3264,event-3264,48.59,103.23,29.08.1973,9
3265,event-3265,55.69,115.5,30.08.1973,9
3266,event-3266,52.21,105.92,31.08.1973,9
3267,event-3267,55.15,113.09,01.09.1973,9
3268,event-3268,54.82,112.64,02.09.1973,11
3269,event-3269,54.85,112.63,02.09.1973,9
3270,event-3270,55.17,110.64,03.09.1973,9
3271,event-3271,55.14,110.63,04.09.1973,9
3272,event-3272,55.1,110.64,05.09.1973,9
3273,event-3273,53.93,112.36,08.09.1973,10
3274,event-3274,55.48,110.93,08.09.1973,9
3275,event-3275,50.35,119.16,11.09.1973,9
3276,event-3276,50.41,119.39,11.09.1973,10
3277,event-3277,50.44,119.36,11.09.1973,10
3278,event-3278,56.26,116.92,12.09.1973,9
3279,event-3279,55.58,113.56,13.09.1973,9
3280,event-3280,48.42,102.95,15.09.1973,10
3281,event-3281,51.72,104.73,15.09.1973,10
3282,event-3282,54.93,112.57,15.09.1973,9
3283,event-3283,49.81,112.18,17.09.1973,10
3284,event-3284,56.45,118,17.09.1973,11
3285,event-3285,51,99.2,18.09.1973,9
3286,event-3286,53.14,107.75,18.09.1973,12
3287,event-3287,53.26,107.52,18.09.1973,9
3288,event-3288,56.55,118.09,18.09.1973,9
3289,event-3289,56.09,113.86,19.09.1973,9
3290,event-3290,56.52,118.06,19.09.1973,9
3291,event-3291,55.7,114.08,20.09.1973,9
3292,event-3292,56.39,116.96,20.09.1973,10
3293,event-3293,51.87,99.74,20.09.1973,9
3294,event-3294,51.24,109.3,21.09.1973,10
3295,event-3295,52.59,100.11,23.09.1973,9
3296,event-3296,54.88,112.64,25.09.1973,9
3297,event-3297,54.94,112.65,25.09.1973,9
3298,event-3298,54.96,112.65,25.09.1973,9
3299,event-3299,52.73,107.42,01.10.1973,9
3300,event-3300,56.55,121.16,02.10.1973,9
3301,event-3301,57.03,115.08,04.10.1973,10
3302,event-3302,51.88,105.92,08.10.1973,9
3303,event-3303,48.13,103,10.10.1973,9
3304,event-3304,48.08,103.18,12.10.1973,9
3305,event-3305,56.45,116.02,13.10.1973,10
3306,event-3306,53.45,109.91,14.10.1973,12
3307,event-3307,53.41,109.83,14.10.1973,9
3308,event-3308,48.07,102.8,15.10.1973,9
3309,event-3309,51.77,108.58,16.10.1973,10
3310,event-3310,55.31,110,17.10.1973,9
3311,event-3311,55.69,112.66,19.10.1973,9
3312,event-3312,57.6,121.1,22.10.1973,10
3313,event-3313,56.05,113.85,24.10.1973,11
3314,event-3314,54.87,112.62,25.10.1973,9
3315,event-3315,51.72,104.72,26.10.1973,9
3316,event-3316,54.9,112.57,29.10.1973,9
3317,event-3317,55.29,111.27,30.10.1973,9
3318,event-3318,56.06,114.52,31.10.1973,10
3319,event-3319,55.05,112.84,06.11.1973,9
3320,event-3320,54.91,112.77,06.11.1973,9
3321,event-3321,54.82,110.8,11.11.1973,9
3322,event-3322,55.25,110,14.11.1973,11
3323,event-3323,56.21,114.41,24.11.1973,9
3324,event-3324,56.22,116.8,25.11.1973,10
3325,event-3325,55.32,109.91,29.11.1973,9
3326,event-3326,56.29,113.86,01.12.1973,10
3327,event-3327,52.09,106.36,01.12.1973,9
3328,event-3328,48.26,101.03,02.12.1973,9
3329,event-3329,53.41,109.85,03.12.1973,9
3330,event-3330,56.07,113.76,04.12.1973,9
3331,event-3331,49.86,111.75,04.12.1973,9
3332,event-3332,57.45,120.77,04.12.1973,11
3333,event-3333,56.01,118.51,05.12.1973,9
3334,event-3334,53.39,109.55,06.12.1973,9
3335,event-3335,55.59,112.84,07.12.1973,10
3336,event-3336,55.35,110.02,10.12.1973,9
3337,event-3337,56.1,112.49,14.12.1973,10
3338,event-3338,57.96,119.89,15.12.1973,9
3339,event-3339,55.41,111.57,16.12.1973,9
3340,event-3340,50.96,115.38,18.12.1973,9
3341,event-3341,54.93,112.61,20.12.1973,9
3342,event-3342,53.82,110.41,20.12.1973,9
3343,event-3343,55.41,111.53,21.12.1973,9
3344,event-3344,52.78,100,22.12.1973,9
3345,event-3345,54.89,110.64,22.12.1973,9
3346,event-3346,56.28,113.83,22.12.1973,10
3347,event-3347,54.86,112.56,23.12.1973,9
3348,event-3348,53.21,107.69,23.12.1973,9
3349,event-3349,53.84,109,23.12.1973,9
3350,event-3350,53.66,109.04,27.12.1973,10
3351,event-3351,48.04,103.07,28.12.1973,11
3352,event-3352,56.33,117.76,04.01.1974,9
3353,event-3353,52.84,107.49,04.01.1974,9
3354,event-3354,54.87,112.68,05.01.1974,9
3355,event-3355,52.96,106.85,06.01.1974,10
3356,event-3356,56.11,114.68,07.01.1974,9
3357,event-3357,51.72,104.81,07.01.1974,9
3358,event-3358,48.43,103.01,08.01.1974,9
3359,event-3359,57.5,120.2,12.01.1974,9
3360,event-3360,52.44,99.69,13.01.1974,10
3361,event-3361,53.45,109.77,13.01.1974,9
3362,event-3362,49.59,99.54,15.01.1974,9
3363,event-3363,54.91,112.86,16.01.1974,9
3364,event-3364,54.9,112.62,22.01.1974,12
3365,event-3365,54.88,112.59,22.01.1974,9
3366,event-3366,54.87,112.58,23.01.1974,9
3367,event-3367,54.85,112.69,24.01.1974,9
3368,event-3368,54.87,112.6,24.01.1974,9
3369,event-3369,53.74,111.89,25.01.1974,9
3370,event-3370,52.57,101.31,26.01.1974,10
3371,event-3371,55.41,111.06,26.01.1974,9
3372,event-3372,54.89,112.73,27.01.1974,9
3373,event-3373,56.21,116.45,31.01.1974,10
3374,event-3374,50.69,117.12,02.02.1974,9
3375,event-3375,48.94,104.42,06.02.1974,9
3376,event-3376,51.63,101.76,07.02.1974,10
3377,event-3377,51.67,101.75,07.02.1974,10
3378,event-3378,48.21,114.67,09.02.1974,9
3379,event-3379,56.6,117.73,10.02.1974,10
3380,event-3380,51.87,99.74,11.02.1974,9
3381,event-3381,54.9,112.69,13.02.1974,9
3382,event-3382,56.53,121.2,14.02.1974,9
